"Restaurant ","Food Category ","Item_Name ","Item Description 2013 ","Servings Per Item 2013 ","Serving Size 2013 ","Serving Size Unit 2013 ","Servings Size Text 2013 ","Calories 2013 ","Total Fat (g) 2013 ","Saturated Fat (g) 2013 ","Trans Fat (g) 2013 ","Cholesterol (mg) 2013 ","Sodium (mg) 2013 ","Potassium (mg) 2013 ","Carbohydrates (g) 2013 ","Fiber (g) 2013 ","Sugar (g) 2013 ","Protein (g) 2013 "
Applebee's,Burgers,Cheeseburger,"Cheeseburger w/out Fries or Sides",,"=""-""","=""-""",,970,62,26,2,"=""-""",1840,"=""-""",51,3,"=""-""",53
Applebee's,Burgers,"Cheeseburger Sliders","Cheeseburger Sliders, Appetizers, As Served",,"=""-""","=""-""",,1260,80,28,2.5,"=""-""",2370,"=""-""",84,3,"=""-""",50
Applebee's,Burgers,"Cheeseburger Sliders w/ Applewood Smoked Bacon","Cheeseburger Sliders w/ Applewood Smoked Bacon, Appetizers, As Served",,"=""-""","=""-""",,1340,87,30,2.5,"=""-""",2630,"=""-""",84,3,"=""-""",55
Applebee's,Burgers,"Cowboy Burger","Cowboy Burger w/out Fries or Sides",,"=""-""","=""-""",,1220,75,29,1.5,"=""-""",2890,"=""-""",77,5,"=""-""",60
Applebee's,Burgers,Hamburger,"Hamburger w/out Fries or Sides",,"=""-""","=""-""",,820,49,19,1.5,"=""-""",1360,"=""-""",49,3,"=""-""",45
Applebee's,Burgers,"Philly Burger","Philly Burger w/out Fries or Sides",,"=""-""","=""-""",,1060,64,29,2,"=""-""",2700,"=""-""",65,5,"=""-""",59
Applebee's,Burgers,"Quesadilla Burger","Quesadilla Burger w/out Fries or Sides",,"=""-""","=""-""",,1430,106,47,2,"=""-""",3400,"=""-""",43,5,"=""-""",77
Applebee's,Burgers,"Southwest Jalapeno Burger","Southwest Jalapeno Burger w/out Fries or Sides",,"=""-""","=""-""",,1250,81,32,1.5,"=""-""",2470,"=""-""",72,3,"=""-""",59
Applebee's,Burgers,"Trios Cheeseburger Sliders","Trios Cheeseburger Sliders, Ultimate Trios",,"=""-""","=""-""",,820,51,18,1.5,"=""-""",1680,"=""-""",56,2,"=""-""",33
Applebee's,Burgers,"Veggie Burger","Veggie Burger w/out Fries or Sides",,"=""-""","=""-""",,550,22,4.5,0,"=""-""",1560,"=""-""",60,7,"=""-""",30
Applebee's,Desserts,"Blue Ribbon Brownie","Blue Ribbon Brownie",,"=""-""","=""-""",,1600,77,41,2,"=""-""",910,"=""-""",212,7,"=""-""",20
Applebee's,Desserts,"Blue Ribbon Brownie Bite w/ Vanilla Ice Cream","Blue Ribbon Brownie Bite w/ Vanilla Ice Cream",,"=""-""","=""-""",,"=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-""","=""-"""
Applebee's,Desserts,"Brownie Bite","Brownie Bite",,"=""-""","=""-""",,370,17,10,0,"=""-""",210,"=""-""",51,2,"=""-""",4
Applebee's,Desserts,"Butter Pecan Blondie","Butter Pecan Blondie, Desserts, As Served",,"=""-""","=""-""",,1130,61,32,1,"=""-""",710,"=""-""",133,3,"=""-""",14
Applebee's,Desserts,"Chocolate Chip Cookie Sundae","Chocolate Chip Cookie Sundae",,"=""-""","=""-""",,1590,75,47,2,"=""-""",990,"=""-""",218,8,"=""-""",18
Applebee's,Desserts,"Chocolate Mousse Shooter","Chocolate Mousse Shooter",,"=""-""","=""-""",,470,32,19,1,"=""-""",250,"=""-""",44,2,"=""-""",3
Applebee's,Desserts,"Hot Fudge Sundae, Shooter","Hot Fudge Sundae, Shooter, Kids & Adults Menu",,"=""-""","=""-""",,370,19,13,0.5,"=""-""",150,"=""-""",47,"=""<1""","=""-""",4
Applebee's,Desserts,"Oreo Cookie Sundae, Kids","Oreo Cookie Sundae, Kids",,"=""-""","=""-""",,370,19,12,0.5,"=""-""",190,"=""-""",45,1,"=""-""",4
Applebee's,Desserts,"Sizzling Apple Pie","Sizzling Apple Pie",,"=""-""","=""-""",,1040,40,20,1,"=""-""",1050,"=""-""",162,4,"=""-""",11
Applebee's,Desserts,"Strawberry Cheesecake Shooter","Strawberry Cheesecake Shooter",,"=""-""","=""-""",,370,23,14,1,"=""-""",230,"=""-""",36,1,"=""-""",6
Applebee's,Desserts,"Strawberry Sundae, Kids","Strawberry Sundae, Kids",,"=""-""","=""-""",,270,14,9,0.5,"=""-""",90,"=""-""",32,"=""<1""","=""-""",3
Applebee's,Desserts,"Triple Chocolate Meltdown","Triple Chocolate Meltdown",,"=""-""","=""-""",,980,54,26,0.5,"=""-""",580,"=""-""",117,4,"=""-""",12
Applebee's,Desserts,"Vanilla Sundae w/ Hershey's Syrup, Kids","Vanilla Sundae w/ Hershey's Syrup, Kids",,"=""-""","=""-""",,340,14,9,0.5,"=""-""",115,"=""-""",50,0,"=""-""",4
Applebee's,Desserts,"Vanilla Sundae, Kids","Vanilla Sundae, Kids",,"=""-""","=""-""",,240,14,9,0.5,"=""-""",90,"=""-""",25,0,"=""-""",3
Applebee's,Entrees,"12 oz New York Strip","12 oz New York Strip w/out Sides",,"=""-""","=""-""",,480,24,10,1.5,"=""-""",1120,"=""-""","=""<1""",0,"=""-""",65
Applebee's,Entrees,"12 oz Ribeye","12 oz Ribeye w/out Sides",,"=""-""","=""-""",,670,47,21,5,"=""-""",950,"=""-""",3,0,"=""-""",57
Applebee's,Entrees,"7 oz House Sirloin","7 oz House Sirloin w/out Sides",,"=""-""","=""-""",,250,12,5,0.5,"=""-""",860,"=""-""",0,0,"=""-""",35
Applebee's,Entrees,"9 oz House Sirloin","9 oz House Sirloin w/out Sides",,"=""-""","=""-""",,310,13,5,0,"=""-""",970,"=""-""",0,0,"=""-""",48
Applebee's,Entrees,"Applebee's Riblets Basket w/ Sides","Applebee's Riblets Basket w/ Sides",,"=""-""","=""-""",,"=""1030-1180""","=""51-55""","=""17-19""",0,"=""-""","=""2050-3330""","=""-""","=""76-109""","=""5-6""","=""-""","=""62-67"""
Applebee's,Entrees,"Applebee's Riblets Platter w/ Sides","Applebee's Riblets Platter w/ Sides",,"=""-""","=""-""",,"=""1550-1810""","=""80-86""",29,0.5,"=""-""","=""3140-5680""","=""-""","=""105-162""","=""8-9""","=""-""","=""98-106"""
Applebee's,Entrees,"Blackened Chicken Penne","Blackened Chicken Penne, Pasta, As Served",,"=""-""","=""-""",,1150,51,26,1,"=""-""",3230,"=""-""",111,8,"=""-""",65
Applebee's,Entrees,"Blackened Steak Penne","Blackened Steak Penne, Pasta, As Served",,"=""-""","=""-""",,1280,60,30,1.5,"=""-""",3740,"=""-""",112,8,"=""-""",74
Applebee's,Entrees,"Blackened Tilapia","Blackened Tilapia, Seafood, As Served",,"=""-""","=""-""",,410,15,4.5,0,"=""-""",1410,"=""-""",36,6,"=""-""",34
Applebee's,Entrees,"Bourbon Street Chicken & Shrimp w/ Sides","Bourbon Street Chicken & Shrimp w/ Sides, Sizzling Entrees",,"=""-""","=""-""",,610,26,6,0,"=""-""",2600,"=""-""",31,5,"=""-""",64
Applebee's,Entrees,"Bourbon Street Steak w/ Sides","Bourbon Street Steak w/ Sides, Sizzling Entrees",,"=""-""","=""-""",,670,37,9,0.5,"=""-""",1880,"=""-""",31,4,"=""-""",54
Applebee's,Entrees,"Cajun Shrimp Pasta","Cajun Shrimp Pasta, Pasta, As Served",,"=""-""","=""-""",,1010,45,21,1,"=""-""",4350,"=""-""",92,8,"=""-""",58
Applebee's,Entrees,"Cheese Quesadilla Grande","Cheese Quesadilla Grande, Appetizers, As Served",,"=""-""","=""-""",,1170,74,31,1.5,"=""-""",3020,"=""-""",85,6,"=""-""",42
Applebee's,Entrees,"Chicken Broccoli Pasta Alfredo","Chicken Broccoli Pasta Alfredo, Pasta, As Served",,"=""-""","=""-""",,1190,56,30,1.5,"=""-""",2640,"=""-""",108,9,"=""-""",67
Applebee's,Entrees,"Chicken Fried Chicken w/ Sides","Chicken Fried Chicken w/ Sides",,"=""-""","=""-""",,1160,57,13,1.5,"=""-""",3410,"=""-""",104,11,"=""-""",59
Applebee's,Entrees,"Chicken Fried Steak w/ Mashed Potatoes, Gravy & Vegetables","Chicken Fried Steak w/ Mashed Potatoes, Gravy & Vegetables",,"=""-""","=""-""",,1200,59,16,2,"=""-""",3920,"=""-""",112,10,"=""-""",57
Applebee's,Entrees,"Chicken Parmesan Stack w/ Sides","Chicken Parmesan Stack w/ Sides",,"=""-""","=""-""",,1450,72,32,2,"=""-""",3760,"=""-""",126,9,"=""-""",77
Applebee's,Entrees,"Chicken Quesadilla Grande","Chicken Quesadilla Grande, Appetizers, As Served",,"=""-""","=""-""",,1330,77,32,1.5,"=""-""",3840,"=""-""",87,3,"=""-""",55
Applebee's,Entrees,"Chicken Tenders","Chicken Tenders w/out Sides, Kids",,"=""-""","=""-""",,270,15,3,0,"=""-""",770,"=""-""",16,1,"=""-""",20
Applebee's,Entrees,"Chicken Tenders Basket w/ Sides","Chicken Tenders Basket w/ Sides",,"=""-""","=""-""",,1070,61,11,0.5,"=""-""",2530,"=""-""",93,7,"=""-""",38
Applebee's,Entrees,"Chicken Tenders Platter w/ Sides","Chicken Tenders Platter w/ Sides",,"=""-""","=""-""",,1390,79,14,1,"=""-""",3290,"=""-""",118,10,"=""-""",53
Applebee's,Entrees,"Crispy Orange Chicken w/ Sides","Crispy Orange Chicken w/ Sides",,"=""-""","=""-""",,1520,49,9,0.5,"=""-""",2530,"=""-""",208,12,"=""-""",64
Applebee's,Entrees,"Double Crunch Shrimp","Double Crunch Shrimp, Seafood, As Served",,"=""-""","=""-""",,1280,69,13,1,"=""-""",3320,"=""-""",133,10,"=""-""",33
Applebee's,Entrees,"=""Double-Glazed Baby Back Ribs w/ Sides""","=""Double-Glazed Baby Back Ribs w/ Sides""",,"=""-""","=""-""",,"=""1230-1450""","=""71-73""","=""23-24""",0.5,"=""-""","=""2540-3680""","=""-""","=""88-130""",7,"=""-""","=""60-69"""
Applebee's,Entrees,"=""Double-Glazed Baby Back Ribs w/ Sides, Half Rack""","=""Double-Glazed Baby Back Ribs w/ Sides, Half Rack""",,"=""-""","=""-""",,"=""880-990""","=""48-50""",14,0,"=""-""","=""1750-2320""","=""-""","=""78-99""",7,"=""-""","=""33-37"""
Applebee's,Entrees,"Fiesta Lime Chicken w/ Sides","Fiesta Lime Chicken w/ Sides",,"=""-""","=""-""",,1200,66,16,1,"=""-""",3030,"=""-""",93,8,"=""-""",59
Applebee's,Entrees,"Fried Shrimp","Fried Shrimp w/out Sides, Kids",,"=""-""","=""-""",,230,14,2.5,0,"=""-""",540,"=""-""",16,"=""<1""","=""-""",9
Applebee's,Entrees,"Garlic Herb Salmon","Garlic Herb Salmon, Seafood, As Served",,"=""-""","=""-""",,690,30,8,0,"=""-""",1420,"=""-""",61,5,"=""-""",46
Applebee's,Entrees,"=""Hand-Battered Fish & Chips""","=""Hand-Battered Fish & Chips, Seafood, As Served""",,"=""-""","=""-""",,1570,105,18,1.5,"=""-""",2050,"=""-""",108,10,"=""-""",46
Applebee's,Entrees,"Kraft Macaroni & Cheese","Kraft Macaroni & Cheese w/out Sides, Kids",,"=""-""","=""-""",,300,9,2.5,0,"=""-""",570,"=""-""",45,2,"=""-""",11
Applebee's,Entrees,"Lemon Shrimp Fettuccine","Lemon Shrimp Fettuccine, Pasta, As Served",,"=""-""","=""-""",,1090,46,22,1.5,"=""-""",5100,"=""-""",101,9,"=""-""",71
Applebee's,Entrees,"Lemon Shrimp Fettuccine, Pick 'n Pair & Lunch Combos","Lemon Shrimp Fettuccine, Pick 'n Pair & Lunch Combos",,"=""-""","=""-""",,610,26,12,0.5,"=""-""",2460,"=""-""",61,6,"=""-""",35
Applebee's,Entrees,"Napa Chicken & Portobellos w/ Sides","Napa Chicken & Portobellos w/ Sides, Under 550 Calories",,"=""-""","=""-""",,450,12,3,0,"=""-""",1480,"=""-""",31,5,"=""-""",55
Applebee's,Entrees,"New England Fish & Chips","New England Fish & Chips, Seafood, As Served",,"=""-""","=""-""",,1690,126,22,1.5,"=""-""",2840,"=""-""",92,9,"=""-""",46
Applebee's,Entrees,"Orange Glazed Salmon","Orange Glazed Salmon, Seafood, As Served",,"=""-""","=""-""",,720,17,3.5,0,"=""-""",1820,"=""-""",99,5,"=""-""",46
Applebee's,Entrees,"Pasta w/ Marinara Sauce","Pasta w/ Marinara Sauce w/out Sides, Kids",,"=""-""","=""-""",,360,7,2,0,"=""-""",1070,"=""-""",60,4,"=""-""",15
Applebee's,Entrees,"Riblet & Chicken Tenders Basket w/ Sides","Riblet & Chicken Tenders Basket w/ Sides",,"=""-""","=""-""",,"=""1270-1380""","=""71-74""","=""17-18""","=""0.5-1""","=""-""","=""2860-3450""","=""-""","=""97-120""","=""6-7""","=""-""","=""60-62"""
Applebee's,Entrees,"Riblet & Chicken Tenders Platter w/ Sides","Riblet & Chicken Tenders Platter w/ Sides",,"=""-""","=""-""",,"=""1750-1910""","=""98-102""","=""25-26""",1,"=""-""","=""3840-5130""","=""-""","=""125-159""","=""9-10""","=""-""","=""90-95"""
Applebee's,Entrees,"Roasted Garlic Sirloin w/ Sides","Roasted Garlic Sirloin w/ Sides, Under 550 Calories",,"=""-""","=""-""",,450,18,7,0.5,"=""-""",1870,"=""-""",33,5,"=""-""",42
Applebee's,Entrees,"Shrimp 'n Parmesan Sirloin","Shrimp 'n Parmesan Sirloin w/out Sides",,"=""-""","=""-""",,590,30,14,0.5,"=""-""",2820,"=""-""",5,0,"=""-""",75
Applebee's,Entrees,"Signature Sirloin w/ Garlic Herb Shrimp & Sides","Signature Sirloin w/ Garlic Herb Shrimp & Sides, Under 550 Calories",,"=""-""","=""-""",,500,20,7,0.5,"=""-""",2440,"=""-""",31,6,"=""-""",51
Applebee's,Entrees,"Sirloin Steak","Sirloin Steak w/out Sides, Kids, 4 oz",,"=""-""","=""-""",,140,7,2.5,0,"=""-""",410,"=""-""",0,0,"=""-""",20
Applebee's,Entrees,"Sizzling Chipotle Cream 4 oz Steak & Shrimp w/ Sides","Sizzling Chipotle Cream 4 oz Steak & Shrimp w/ Side of Fired Red Potatoes, Black Bean Corn Salsa, Sliced Mushrooms, Roasted Red Peppers & Onions, Sizzling Entrees",,"=""-""","=""-""",,690,41,12,1,"=""-""",3080,"=""-""",39,6,"=""-""",41
Applebee's,Entrees,"Sizzling Chipotle Cream 7 oz Steak & Shrimp w/ Sides","Sizzling Chipotle Cream 7 oz Steak & Shrimp w/ Side of Fired Red Potatoes, Black Bean Corn Salsa, Sliced Mushrooms, Roasted Red Peppers & Onions, Sizzling Entrees",,"=""-""","=""-""",,780,41,14,1,"=""-""",4260,"=""-""",40,6,"=""-""",64
Applebee's,Entrees,"Sizzling Double Barrel Whisky Sirloin w/ Sides","Sizzling Double Barrel Whisky Sirloin w/ Sides of Mashed Potatoes & Red Peppers, Mushrooms & Onions Caramelized, Sizzling Entrees",,"=""-""","=""-""",,680,37,12,1.5,"=""-""",2440,"=""-""",38,6,"=""-""",47
Applebee's,Entrees,"Sizzling N'Awlins Skillet w/ Sides","Sizzling N'Awlins Skillet w/ Sides, Sizzling Entrees",,"=""-""","=""-""",,780,30,9,0,"=""-""",4440,"=""-""",70,6,"=""-""",58
Applebee's,Entrees,"Sizzling Skillet Fajitas, Chicken, w/ Sides","Sizzling Skillet Fajitas, Chicken, w/ Sides, Sizzling Entrees",,"=""-""","=""-""",,1320,47,21,1,"=""-""",4650,"=""-""",147,11,"=""-""",77
Applebee's,Entrees,"Sizzling Skillet Fajitas, Combo, w/ Sides","Sizzling Skillet Fajitas, Combo, w/ Sides, Sizzling Entrees",,"=""-""","=""-""",,"=""1310-1340""","=""48-49""","=""21-22""",1,"=""-""","=""5030-5860""","=""-""","=""148-149""",11,"=""-""","=""72-77"""
Applebee's,Entrees,"Sizzling Skillet Fajitas, Shrimp, w/ Sides","Sizzling Skillet Fajitas, Shrimp, w/ Sides, Sizzling Entrees",,"=""-""","=""-""",,1300,48,21,1,"=""-""",6250,"=""-""",148,11,"=""-""",67
Applebee's,Entrees,"Sizzling Skillet Fajitas, Steak, w/ Sides","Sizzling Skillet Fajitas, Steak, w/ Sides, Sizzling Entrees",,"=""-""","=""-""",,1360,50,23,1,"=""-""",5410,"=""-""",150,11,"=""-""",77
Applebee's,Entrees,"Southwest Shrimp Fettuccine","Southwest Shrimp Fettuccine, Pasta, As Served",,"=""-""","=""-""",,1050,45,17,1,"=""-""",4710,"=""-""",100,9,"=""-""",65
Applebee's,Entrees,"Southwest Steak Fettuccine","Southwest Steak Fettuccine, Pasta, As Served",,"=""-""","=""-""",,1110,51,19,1.5,"=""-""",5030,"=""-""",104,10,"=""-""",63
Applebee's,Entrees,"Steak & Fried Shrimp Combo","Steak & Fried Shrimp Combo w/out Sides",,"=""-""","=""-""",,650,34,9,1,"=""-""",2220,"=""-""",37,2,"=""-""",50
Applebee's,Entrees,"Steak & Grilled Shrimp Combo","Steak & Grilled Shrimp Combo w/out Sides",,"=""-""","=""-""",,510,25,7,0.5,"=""-""",3110,"=""-""",2,0,"=""-""",68
Applebee's,Entrees,"Steak & Honey BBQ Chicken Combo","Steak & Honey BBQ Chicken Combo w/out Sides",,"=""-""","=""-""",,600,15,6,0.5,"=""-""",2160,"=""-""",37,"=""<1""","=""-""",78
Applebee's,Entrees,"Steak & Riblets Combo","Steak & Riblets Combo w/out Sides",,"=""-""","=""-""",,"=""890-1040""","=""46-50""","=""18-20""","=""0.5-1""","=""-""","=""2190-3470""","=""-""","=""22-56""","=""0-1""","=""-""","=""93-98"""
Applebee's,Entrees,"Steak Quesadilla Towers","Steak Quesadilla Towers, Appetizers, As Served",,"=""-""","=""-""",,1310,79,36,2.5,"=""-""",4270,"=""-""",86,6,"=""-""",64
Applebee's,Entrees,"=""Three-Cheese Chicken Penne""","=""Three-Cheese Chicken Penne, Pasta, As Served""",,"=""-""","=""-""",,1300,59,31,1.5,"=""-""",3160,"=""-""",124,8,"=""-""",70
Applebee's,Entrees,"=""Three-Cheese Chicken Penne, Pick 'n Pair & Lunch Combos""","=""Three-Cheese Chicken Penne, Pick 'n Pair & Lunch Combos""",,"=""-""","=""-""",,740,33,16,0.5,"=""-""",1960,"=""-""",66,4,"=""-""",47
Applebee's,Entrees,"Trios Cheese Quesadilla Grande","Trios Cheese Quesadilla Grande, Ultimate Trios",,"=""-""","=""-""",,590,37,14,0.5,"=""-""",1660,"=""-""",43,3,"=""-""",20
Applebee's,Entrees,"Trios Chicken Quesadilla Grande","Trios Chicken Quesadilla Grande, Ultimate Trios",,"=""-""","=""-""",,670,39,15,0.5,"=""-""",2080,"=""-""",44,4,"=""-""",62
Applebee's,Entrees,"Trios Steak Quesadilla Towers","Trios Steak Quesadilla Towers, Ultimate Trios",,"=""-""","=""-""",,620,37,16,1,"=""-""",2090,"=""-""",42,3,"=""-""",31
Applebee's,Entrees,"Weight Watchers Creamy Parmesan Chicken w/ Sides","Weight Watchers Creamy Parmesan Chicken w/ Sides, Under 550",,"=""-""","=""-""",,470,13,6,0,"=""-""",1470,"=""-""",35,3,"=""-""",55
Applebee's,Entrees,"Weight Watchers Grilled Jalapeno Lime Shrimp w/ Sides","Weight Watchers Grilled Jalapeno Lime Shrimp w/ Sides, Under 550 Calories",,"=""-""","=""-""",,300,6,1,0,"=""-""",2110,"=""-""",43,4,"=""-""",22
Applebee's,Entrees,"Weight Watchers Lemon Parmesan Shrimp w/ Sides","Weight Watchers Lemon Parmesan Shrimp w/ Sides, Under 550 Calories",,"=""-""","=""-""",,510,15,8,0,"=""-""",2050,"=""-""",65,4,"=""-""",30
Applebee's,Entrees,"Zesty Roma Chicken & Shrimp w/ Sides","Zesty Roma Chicken & Shrimp w/ Sides, Under 550 Calories",,"=""-""","=""-""",,410,11,3.5,0,"=""-""",2090,"=""-""",23,3,"=""-""",56
Applebee's,"Fried Potatoes","Chili Cheese Fries","Chili Cheese Fries, Sandwich Side",,"=""-""","=""-""",,580,31,11,0.5,"=""-""",1320,"=""-""",59,6,"=""-""",17
Applebee's,"Fried Potatoes","Fried Red Potatoes","Fried Red Potatoes, Steaks & Toppers",,"=""-""","=""-""",,150,5,1,0,"=""-""",680,"=""-""",22,3,"=""-""",4
Applebee's,"Fried Potatoes",Fries,"Fries, Sandwich Side, Kids & Adults Menu",,"=""-""","=""-""",,390,18,3.5,0,"=""-""",720,"=""-""",53,4,"=""-""",5
Applebee's,"Fried Potatoes","Potato Twisters","Potato Twisters, Appetizers, As Served",,"=""-""","=""-""",,940,57,19,1.5,"=""-""",2820,"=""-""",82,7,"=""-""",25
Applebee's,Pizza,"Cheese Pizza","Cheese Pizza w/out Sides, Kids",,"=""-""","=""-""",,490,24,11,0.5,"=""-""",1230,"=""-""",44,2,"=""-""",21
Applebee's,Salads,"Applebee's House Salad","Applebee's House Salad w/out Dressing, Soups, Salads & Sides, Sandwich Sides, As Served",,"=""-""","=""-""",,230,15,7,0,"=""-""",400,"=""-""",12,3,"=""-""",13
Applebee's,Salads,"Caesar Salad w/ Dressing, Small","Caesar Salad w/ Dressing, Extras, As Served, Small",,"=""-""","=""-""",,310,27,5,0,"=""-""",550,"=""-""",12,3,"=""-""",6
Applebee's,Salads,"Caesar Salad, Pick 'n Pair & Lunch Combos","Caesar Salad, Pick 'n Pair & Lunch Combos",,"=""-""","=""-""",,220,19,4,0,"=""-""",400,"=""-""",8,2,"=""-""",5
Applebee's,Salads,"Chicken Caesar Salad, Pick 'n Pair & Lunch Combos","Chicken Caesar Salad, Pick 'n Pair & Lunch Combos",,"=""-""","=""-""",,310,20,4,0,"=""-""",720,"=""-""",8,2,"=""-""",26
Applebee's,Salads,"Fiesta Chicken Chopped Salad","Fiesta Chicken Chopped Salad w/out Dressing, Regular, As Served",,"=""-""","=""-""",,700,31,9,0.5,"=""-""",1470,"=""-""",67,12,"=""-""",40
Applebee's,Salads,"Fiesta Chicken Chopped Salad w/ Dressing, Regular","Fiesta Chicken Chopped Salad w/ Dressing, Regular, As Served",,"=""-""","=""-""",,860,42,11,0.5,"=""-""",1840,"=""-""",82,12,"=""-""",40
Applebee's,Salads,"Fiesta Chicken Chopped Salad, Pick 'n Pair & Lunch Combos","Fiesta Chicken Chopped Salad, Pick 'n Pair & Lunch Combos",,"=""-""","=""-""",,360,17,4,0,"=""-""",1000,"=""-""",26,4,"=""-""",27
Applebee's,Salads,"Fried Chicken Salad w/ Dressing, Half","Fried Chicken Salad w/ Dressing, Half",,"=""-""","=""-""",,600,42,12,0.5,"=""-""",1290,"=""-""",29,4,"=""-""",28
Applebee's,Salads,"Fried Chicken Salad w/ Dressing, Regular","Fried Chicken Salad w/ Dressing, Regular",,"=""-""","=""-""",,1120,78,22,1.5,"=""-""",2510,"=""-""",57,7,"=""-""",49
Applebee's,Salads,"Fried Chicken Salad, Half","Fried Chicken Salad w/out Dressing, Half",,"=""-""","=""-""",,380,23,9,0,"=""-""",760,"=""-""",16,3,"=""-""",27
Applebee's,Salads,"Fried Chicken Salad, Pick 'n Pair & Lunch Combos","Fried Chicken Salad, Pick 'n Pair & Lunch Combos",,"=""-""","=""-""",,410,27,6,0,"=""-""",950,"=""-""",24,3,"=""-""",19
Applebee's,Salads,"Fried Chicken Salad, Regular","Fried Chicken Salad w/out Dressing, Regular",,"=""-""","=""-""",,680,41,16,0.5,"=""-""",1470,"=""-""",30,6,"=""-""",47
Applebee's,Salads,"Grilled Chicken Caesar w/ Dressing, Half","Grilled Chicken Caesar w/ Dressing, Half",,"=""-""","=""-""",,410,29,6,0,"=""-""",870,"=""-""",12,3,"=""-""",27
Applebee's,Salads,"Grilled Chicken Caesar w/ Dressing, Regular","Grilled Chicken Caesar w/ Dressing, Regular",,"=""-""","=""-""",,820,57,11,0.5,"=""-""",1740,"=""-""",25,6,"=""-""",54
Applebee's,Salads,"Grilled Chicken Caesar, Half","Grilled Chicken Caesar w/out Dressing, Half",,"=""-""","=""-""",,190,5,2,0,"=""-""",490,"=""-""",10,3,"=""-""",26
Applebee's,Salads,"Grilled Chicken Caesar, Regular","Grilled Chicken Caesar w/out Dressing, Regular",,"=""-""","=""-""",,370,10,3.5,0,"=""-""",970,"=""-""",21,5,"=""-""",52
Applebee's,Salads,"Grilled Shrimp 'n Spinach Salad w/ Dressing, Half","Grilled Shrimp 'n Spinach Salad w/ Dressing, Half",,"=""-""","=""-""",,620,41,8,0,"=""-""",2400,"=""-""",35,7,"=""-""",37
Applebee's,Salads,"Grilled Shrimp 'n Spinach Salad w/ Dressing, Regular","Grilled Shrimp 'n Spinach Salad w/ Dressing, Regular",,"=""-""","=""-""",,1060,67,11,0,"=""-""",4030,"=""-""",66,12,"=""-""",62
Applebee's,Salads,"Grilled Shrimp 'n Spinach Salad, Half","Grilled Shrimp 'n Spinach Salad w/out Dressing, Half",,"=""-""","=""-""",,460,31,6,0,"=""-""",1990,"=""-""",14,6,"=""-""",36
Applebee's,Salads,"Grilled Shrimp 'n Spinach Salad, Pick 'n Pair & Lunch Combos","Grilled Shrimp 'n Spinach Salad, Pick 'n Pair & Lunch Combos",,"=""-""","=""-""",,290,15,3,0,"=""-""",1580,"=""-""",23,3,"=""-""",18
Applebee's,Salads,"Grilled Shrimp 'n Spinach Salad, Regular","Grilled Shrimp 'n Spinach Salad w/out Dressing, Regular",,"=""-""","=""-""",,730,48,8,0,"=""-""",3200,"=""-""",23,11,"=""-""",60
Applebee's,Salads,"Grilled Steak Caesar w/ Dressing, Half","Grilled Steak Caesar w/ Dressing, Half",,"=""-""","=""-""",,460,34,8,0.5,"=""-""",950,"=""-""",13,3,"=""-""",26
Applebee's,Salads,"Grilled Steak Caesar w/ Dressing, Regular","Grilled Steak Caesar w/ Dressing, Regular",,"=""-""","=""-""",,910,68,15,1,"=""-""",1900,"=""-""",25,6,"=""-""",53
Applebee's,Salads,"Grilled Steak Caesar, Half","Grilled Steak Caesar w/out Dressing, Half",,"=""-""","=""-""",,230,10,4,0,"=""-""",570,"=""-""",11,3,"=""-""",25
